# X0,X1,X2
-1.594154622784913222e+01,-3.680674053696011971e-01,-2.163256311900085382e+00
-5.484124671450761879e-01,2.857766605744751232e+01,-1.927769592397330101e+01
-8.102247480952350145e+00,4.255423933827308502e+01,-1.249121583922540690e+00
1.263354615184268148e+01,1.577934433662600888e+01,2.130813928161225057e+00
2.708515040989977862e+00,1.657732163187478847e+01,1.953802304558937308e+01
-2.153826138283124436e+01,-2.209108472759032793e+01,1.331796405807735972e+01
3.331135809780917612e+01,7.497153329296629920e+00,-2.341372553225595610e+01
-2.054651519093487622e+01,-3.569037509577294287e+01,1.740435963720374346e+01
-3.547096301363040993e+01,4.285755235308283062e+00,1.598922404820918430e+01
-2.269684872000884113e+01,-3.653773203045992957e-02,2.044885453483378246e+00
-1.474301265362285562e+01,4.643097177313931212e+01,-7.805192838745287354e+00
-2.050596848129935523e+01,2.733535327707944163e+01,1.289550147960315840e+01
1.161599247760846332e+01,1.068243911813425129e+01,-2.872601948279240958e+01
2.048014855093508668e+00,-8.199034698696705092e+00,-2.840638235413215895e+01
1.272704995100549397e+01,-2.110459464790552353e+00,-1.762643891358958470e+01
2.365429035924776358e+01,1.170028348940261331e+01,-4.746362035842382809e+00
1.963453599796341464e+01,5.760404136607817360e-01,1.633404992108254916e+01
2.930264294051960405e+01,5.292293003398926032e+01,-5.327233117510684401e+00
-2.763138485559665725e+01,1.161263843831274301e+01,4.356299472677829954e+01
5.662867439042745810e-01,-5.509281416169589995e+00,-8.516809827140486178e+00
-7.598311982303726175e+00,1.024841395986810610e+01,-6.329964352434561903e+00
-6.011967160006125965e+00,-3.145219151699170723e+01,2.606640471845954821e+01
3.702734693599204263e+01,-2.082302993132273183e+00,-3.638375154138143586e+01
2.175471936735609191e+01,-1.349936534641506469e+01,1.264636164389258610e+01
-2.905833763688239202e+01,-1.232324240087455713e+01,-9.454980142619128003e+00
2.594356626183647663e+01,7.935541476490251434e+00,1.356035294683300307e+01
2.680270130803980777e+01,-2.864471545062735824e+00,-1.803488159772761179e+01
-7.328309096134529632e+00,9.418456306614039875e+00,7.647915095372435523e+00
-1.468050154460017964e+01,-6.851834230272308979e-01,7.137178051382848665e+00
-1.098835756932244045e+01,-1.564481514948009000e+01,-7.648367992835562568e+00
-1.526534553412878559e+01,9.689670670863803181e+00,9.378981597762164668e+00
-5.131362896853614686e+00,-2.904155782643926997e+01,3.413076510664626029e-01
-2.652364999445644411e+00,-7.947518501613695108e+00,2.663278686518154004e+01
-6.180357554275343057e-01,-7.049969132219882084e+00,3.954478609001306921e+01
8.253477866267580509e+00,5.337862653463610663e+00,3.760818468553400074e+00
3.111564719920101396e+01,1.380594485110255576e+01,-2.636582204846808963e+01
-1.131326098141473757e+01,-4.967651718015281048e+00,3.125112966366518208e+01
2.210458521794001285e+01,3.991085912208843567e+00,1.900685349123978440e+01
3.179430407130241676e+01,-3.932613039391361642e+00,-1.706711402665648336e+01
3.474469837964242203e+01,3.543352693709683621e+01,-6.221810404500243585e+00
1.006744801863842298e+01,4.065021818963748146e+00,-9.694975294278257438e-02
-3.871033225825208746e+01,-1.096659719156275870e+01,-1.057691761836137978e+01
2.091452142373894763e+00,6.116439264636604811e+00,2.240682017801549009e+01
-3.235439715467933741e-01,3.984274654086659950e+01,2.565536518861655324e+01
-1.065887818169442980e+01,4.228821838781906983e+00,1.397739984052148010e+01
-6.805907025431249480e+00,2.132175488481590619e+01,1.614078989258239005e+01
-1.226367131271209665e+01,-3.519856758302228172e+01,9.172952392705592928e+00
-2.956540939693069525e+00,3.742845832655046223e+01,-4.629306168854786563e+01
-5.295131973119513447e+00,-4.938565771793579806e+00,-8.133033235933364580e+00
2.888451217158622697e+01,7.114808767827603297e+00,2.779601366191548095e+01
3.082328188756112652e+01,2.597177766896081863e+01,-4.563629876141072828e+01
-4.742863803366715558e+01,-9.908120058214169745e+00,1.079719600933612611e+01
-3.216076226350152467e+01,-8.397058165321052314e+00,1.030834545332000296e+01
1.611633954946223568e+01,1.038653923807768464e+01,2.461915639037965775e+01
-7.548519420276933900e+00,4.523273055212676752e+01,-4.720035290154076080e+00
-1.292289391309722868e+00,-1.208301733046887882e+01,-1.251035791305648104e+01
-3.859524731341061710e+01,1.396486976100383259e+01,8.760589857222342403e+00
1.225052761177385152e+00,4.231027082971727360e+00,1.640317823521102625e+01
5.398355496855551827e+00,-3.282350416863501863e+01,3.836787422270334424e+00
3.554020032782374727e+01,9.410011459981911131e+00,-3.057662263387270585e+01
3.601540643118009655e+01,-1.052161749965345017e+01,-4.295809630913777966e+01
-2.347401095973887664e+01,-3.875468574983156600e+01,1.309569477038157004e+01
-5.976964615027020145e+00,7.900368449679649352e+00,-2.411627857980403888e+01
-9.313229978487521654e-01,3.523899366181670700e+01,-4.897425551242525188e+01
-4.002921349289874087e+01,1.124366727475411132e+01,8.409329599710046566e+00
2.134463030369871106e+01,8.691212754345420066e+00,2.460023256309084161e+01
1.440386893681879954e+01,2.783657900635683191e+00,-1.904778454180066305e+01
-2.741660492811472238e+01,-7.546480534744397062e+00,-1.007520129969250711e+01
-2.195000879707853070e+00,-2.544824457594062750e+01,5.479175612410248419e+00
-1.147998832514151424e+01,3.445351732369735487e+01,-1.874529672393763491e+01
-1.343098689165944748e+01,-1.665585420248613246e+01,-1.057180252536747744e+01
2.508398467621576700e+00,-1.754546649966648175e+01,1.616000005029840025e+01
3.169098325233744617e+01,-2.604159315119598972e+00,-2.956460384103333183e+01
-3.059010829084268224e+01,-2.080382138980311524e+01,2.024084183596179187e+01
-2.947780353351433291e+00,1.145582916117582961e+01,1.012717209377904837e+01
7.237042245644389915e+00,-3.379690669957901861e+01,5.812624554882718231e-01
1.396002338031727685e+00,3.567251388787698829e+01,-4.411420966814075939e+01
2.001168267766944453e+00,1.207428497360622721e+01,-2.309480431374041132e+01
2.180769642039789602e+01,-1.704009642467743291e+01,-1.826112799850451651e+01
2.769586296578127360e+01,-5.834172850457935766e+00,-8.135780210115042266e-01
-1.459009022609110318e+01,-3.888427506659699162e+01,1.319787051168174230e+01
1.614668027800070504e+01,2.371893474015120518e+00,-1.448021467551714636e+01
2.400862632363115201e-01,3.710160283698049710e+01,-4.580998848470837004e+01
-1.962982645771302215e+00,-2.079223409453149429e+01,1.251378818506731960e+01
-6.520047116135837761e+00,-2.840254206644616985e+01,2.148214612954616243e+01
3.481449315633287522e+00,-2.826019042034602080e+01,1.895740593486411996e+01
6.138153420982307296e+01,-6.154645808646303173e+00,2.646835798581148591e+00
-5.741875585890478639e+00,-1.707582090803260755e+01,3.621417183437487353e+01
-4.530131841715524388e+01,-1.029172220953590333e+01,4.653209355898665578e+00
-1.126365561211554223e+01,1.001186757707496788e+01,2.155865284914047830e+00
-4.796214123838537513e-01,1.154917934537823498e+01,5.185635439762160459e+00
-8.981661397147604475e+00,-1.337201102354906723e+01,3.320402567869527477e+00
1.041712370110405850e+00,-1.108357251886203265e+00,2.809521527860220580e+00
-3.709916449750271461e+00,-1.874216911007298592e+00,-9.262515130623798498e+00
-1.015809775850719276e+01,1.079658088166408625e+01,1.461917214328035186e+01
-3.280167881397795071e+01,-1.399986222264353941e+01,-4.378292369203407475e+00
-1.671694574651034415e+01,8.265639126278815141e+00,2.746362776198524713e+01
-1.799758524646516378e+01,-2.964410594470679072e+01,-1.050916033010043904e+01
2.152695236769244858e+01,6.114342608721443639e+00,6.249596709928540328e+00
2.872917832892723844e+00,-7.410700659939196910e+00,2.835608567915287637e+01
-2.251511159297843734e-01,-3.083538188212309628e+00,1.322990845970300633e+01
6.217094126559175926e+00,-3.322474521936667458e+01,2.658693185609843912e+00
-3.601615906535361233e+01,-1.040443152003874516e+01,-9.063563938345238213e+00
2.987746420743802389e+01,1.748259391106431027e+00,-2.700895439505308460e+01
6.271684019855880088e+00,1.398210777562028895e+01,-2.698510837068198853e+01
2.077706640304070707e+00,1.982881868521063851e+00,-2.389272182236728170e+01
6.385582586479934264e+00,1.319051882157972777e+01,-1.720894083833029597e+01
-3.823013449575341838e+00,-4.798327056400992774e+00,-2.434819641905840726e+01
-8.844830416842384579e+00,1.248293395607718237e+00,-8.020806130443581594e+00
3.219638332049564156e+01,2.466209790044558048e+01,-4.961640021426974556e+01
-1.546729541640910988e+01,-1.430421945172131259e+01,3.442021633286979920e+01
1.240482179632657278e+01,4.478766170841704586e+00,-2.259497371207838867e+01
3.971706757440114188e+01,5.616424552850436847e+00,-9.572824597039151229e+00
5.996400220780619073e+00,2.039144615027813146e+01,8.622097736596000317e+00
-2.450833848285262917e+01,1.959780162579311735e+01,1.451868321520648308e+01
6.518547404534502654e+00,-3.801951695000293796e+01,4.355635525498667171e+00
2.958073858002321899e+01,1.079219619464782287e+00,2.510099112580480707e+01
-1.679864400149888581e+01,-4.411076982232532195e+00,1.443032640673954070e+01
4.574884748149450076e+01,9.716382992998790158e+00,-3.451836437459658669e+01
3.264888494701899901e+01,9.612236616996559846e+00,-3.166145441494316159e+01
-4.254205807435035780e+01,2.109055116638763216e+00,6.474361686201342003e+00
-9.092641555299730172e+00,1.101616698149950668e+00,4.215532975543470506e+00
1.649789353055384433e+00,3.131270916282007377e+01,-4.633475242320947984e+01
-1.294629087035779058e+01,1.487909752829880006e+01,-4.092498463157968835e+00
-2.911638639172203114e+00,-6.037566601921352749e+00,-5.971331186383508793e+01
7.203567125916610081e-01,4.063881252621674633e+01,2.332179892547663158e+01
8.853484235813466441e+00,-2.969038644155872042e+00,1.695795033431115328e+01
1.185322410926406533e+01,2.728942170551037272e+00,2.558346279021375125e+01
-2.910764162953488565e+01,3.120719194376024674e+01,8.519728162424330620e+00
-2.415644710717328181e+01,-3.940618250816041979e+01,1.816942472251458796e+01
-9.593380721425248225e+00,-5.971474723639786930e+00,-8.664989940769265431e+00
-2.228745464532523712e+01,6.414402448832483117e+00,1.598283068282642994e+01
-6.443621256957936971e+00,-4.031243782576066792e+01,8.467195160876441307e+00
3.489679357827275652e+01,6.767358662515444045e+00,-2.517767025769065725e+01
-6.446170916647545823e+00,2.498460494533277654e+01,2.379391174750834637e+01
-1.020391788498979579e+01,-1.196154665975299514e+00,7.924573093788219724e-01
-4.205003292968339679e+01,-1.781123346591072831e+01,3.277531785203064096e+00
1.863381080404306500e+00,-1.174177375646973509e+01,1.956439374905741380e+00
-1.506316953745962550e+01,2.523209832219265181e+01,-7.765886669854726865e-02
-1.653558932946023319e+01,1.011654013086710258e+01,-1.722999280672954825e+01
4.963187959569947516e+00,3.146784570014348859e+01,3.061576609259900827e+00
9.229735598345042646e+00,1.055910433809744653e+01,7.464520644371126501e+00
-2.557269672725671583e+01,-8.274485644800590123e+00,-1.323260401352058224e+01
-9.923307483130612283e+00,2.501660317781029264e+00,8.038798121673591979e+00
-2.289700010651065654e+00,1.070146249596110266e+01,-1.885882601963058747e+01
-1.333859187018594028e+01,-1.684050875828386751e+01,1.938825180128225867e+01
-8.430644818298663523e+00,1.134550223081546250e+01,1.746392464967469493e+01
-1.268453516868147390e-01,-2.846903489192852987e+01,2.604019749958679952e+01
1.100499291100096855e+01,1.559906003097193850e+00,1.885651622682719974e+01
-1.911416335430358870e+01,4.402562634088545224e+01,-1.136423934508936995e+01
-2.003434143484680874e+01,-6.370292043930913195e+00,2.148009116417971498e+01
-2.388796536050609021e+01,-3.957744652429745003e+01,1.911502843902309579e+01
2.077746040672914418e+01,-1.002398002797468912e+01,-5.324924528511488120e+01
2.215962656166953337e+01,1.284028280909329744e+01,3.218520483313822922e+01
8.663951784677101031e+00,9.872751820539475531e+00,9.041072651079604228e+00
3.802408228105669963e+01,3.184281597768710625e+01,-1.414835328449915153e+01
-2.295080707216918370e+01,1.858979184527147943e+00,1.409992880967667972e+01
-5.575638755564168214e+00,6.175816415026096351e+00,2.393855231804659667e+01
-2.317686209697165545e+00,-2.748032555518521747e+01,2.408111358658837986e+01
3.687957664182064832e+00,3.292304598581316810e+01,1.082866290169332890e+00
-1.326652452037692953e+01,2.538567800224683069e+01,-1.671500664780223744e+01
-1.620720950057663368e+00,-3.102901078803833457e+01,2.219620711015728176e+01
4.045075683378171760e+01,3.169383004783543356e+01,-1.550038505830699975e+01
1.540821688758028607e+01,1.477141417165490189e+00,3.589502051365636248e+01
3.532587817656317242e+00,-1.652078088410250345e+01,-1.418097261304631473e+01
6.231691652333437759e+01,4.213685688705057331e+00,-2.617793451174869901e+01
-2.874576834708702222e+01,-1.136396461964991822e+01,-1.043190531419138090e+01
-1.208972953125780414e+01,-1.826098182799587732e+01,-5.679478688174381062e+00
-9.599852959735537539e+00,-2.571105307727777145e+01,-1.560644185080848789e+00
3.582308595318440325e+01,1.015924039891199016e+01,-3.340728593354135967e+01
-8.646890704278868967e+00,-2.770056367617724291e+01,-8.934935203943686233e+00
-1.098258374701598328e+01,-9.769861963816061090e-01,1.230249653207760652e+01
2.301777406442678497e+01,2.697822998810692319e+00,2.206767355327244573e+01
1.798332290215929552e+00,-1.824640269079967325e+01,-2.497341090744885861e+01
-1.499567463414270918e+01,-2.000978454582974564e+01,-1.032862039412389343e+01
1.057488765430077926e+01,1.395322952076736955e+00,-2.601860291319690432e+01
1.500708841932455462e+00,2.468649531475939352e+00,1.338890560518004413e+01
-7.373409235457772937e+00,-1.172430494043902804e+01,2.535647183646725722e+01
4.560454142770162633e+01,6.899380293359284266e+00,-3.461754854460488673e+01
2.753497272251660632e+00,-2.451643710672492560e+01,3.011931062829079764e+01
-2.046904024230544294e+01,2.252436403852845270e+00,7.895372513306426754e+00
2.399440783514146691e+00,3.851712371374584620e+01,-4.999074058988547620e+01
2.859035622748622885e+01,2.629200793000995873e+01,-4.631124888389343397e+01
-8.517721973044970696e+00,-3.802672394837062342e+01,1.212873945228253314e+00
-3.497707863691949370e+01,-7.318838360655930408e+00,9.149629885692368347e+00
4.832525610470516320e+00,9.786992585715076132e+00,-8.410807874270627149e-01
-1.548756817241979111e-01,-2.979685218862879736e+01,3.094350441121113349e+01
4.733366209907041622e+01,2.716070350699586466e-01,-3.609571476931914447e+01
-6.194141353320936183e+00,-1.246417312454785487e+00,-1.777964755134409813e+01
-2.933537742987163810e+01,-6.611601935737316360e+00,1.788569312553629942e+01
6.219226805392941593e+00,1.060754221017474208e+01,1.900362039071133546e+00
1.578813800682057256e+01,8.615657221864919668e-01,3.625506608080555537e+01
-1.256279685889668052e+01,3.951446349106692679e+01,-2.574288155311662862e+01
-2.829441515052073086e+01,1.331973866415762764e+01,4.436183058895252174e+01
1.119406734747849086e+01,1.682074601631854094e+01,1.716931008068525344e+01
2.751078492222022831e+01,-8.993202125041086514e-01,2.141837942778074577e+01
-2.553476564252251535e+01,5.724901366667671354e+00,3.978817546104348679e+01
5.415125151698651251e+01,2.637792234645672806e+01,-2.500734966814052029e+01
2.494300960982569038e+01,1.017930650261244274e+01,1.254741415070020594e+01
2.159486493091186077e+01,5.490372663120129282e+00,6.974262837698154804e+00
-2.809157779270079924e+00,-2.300350415297275219e+01,1.113968489615580282e+01
2.524472951944041910e+01,4.437872904871964508e+00,2.715791514847993326e+01
4.061107043733903765e+01,-2.746474377185200044e+00,-4.338407066317636662e+01
-3.130170415445171628e+01,-8.472808212688178742e+00,-6.193446180901912790e+00
3.674742948932847497e+01,-1.069354444282964778e+01,-4.011548499509150645e+01
2.746188583022087926e+01,6.199308131523549648e+00,2.699461683409581525e+01
-1.761108185168824170e+00,1.653207175275696628e+01,-1.552628609953054095e+01
-2.001572159509166582e+01,-2.197939257061135265e+01,1.647656884127652077e+01
1.273727882161859704e+01,4.035907409092557074e+00,7.682102922239126386e+00
-1.714798155341033237e+01,4.222658595881706844e+01,-9.833433776392437764e+00
-2.481256971670471145e+01,-1.486290702042518852e+01,1.170447802585921693e+01
1.348565127748837256e+01,-4.427159955682694381e+00,2.553647581099590980e+01
1.175990692984167918e+00,1.632419048890583468e+01,-6.044826663895094931e+00
-3.351102628170058040e+01,-1.420158234719273871e+01,7.977348891839521450e+00
6.610587571663652184e+00,-3.819040384151367817e+01,4.352191780476129424e+00
5.088587674666138838e+01,1.379480290286491417e+01,-3.181425599897193024e+01
6.683473675849711526e+00,-3.563479027815270683e+01,1.411558317102053817e+00
1.766278009706311991e+01,3.268771984488747062e+00,8.301176668363904554e+00
1.389748713633945698e+01,5.037615957274484302e+00,9.208593070465283859e+00
-2.950315779149314821e+01,-1.998930844524224071e+01,2.439211701151009848e+01
1.367248001286841230e+01,-1.053656272748412448e+00,1.761167301605716107e+00
-1.025714481856872240e+01,3.952610030822642528e+01,-1.623661577794654320e+01
2.974708701327153904e+01,2.398889124117766869e+01,-5.107409807523641376e+01
-1.656283219928765504e+01,1.533521126826020264e+01,-3.435606997694631293e+00
-2.061595724602063484e+01,-4.409438134546359578e+00,1.846841875895022511e+01
3.708067453355598531e+01,5.897576538359571963e+00,-2.680967451240202948e+01
3.059475024459916170e+01,2.424329403713012088e+00,2.700241876033157240e+01
-3.883853320398107201e+01,-1.379485160067712934e+00,1.116426585485400746e+00
4.586944346708548892e+00,-1.772141128794070042e+01,2.632726347010842005e+01
4.361262638850313778e+01,-1.349531801972748823e+01,-2.214213094889509392e+01
-2.251985956861536575e+00,-5.258787840161636140e+00,-5.973668090451926105e+01
-3.412841435489313824e+01,-1.307078676279966700e+01,5.079232784387374799e+00
-2.149516294407545658e+00,1.046389812998914692e+01,-1.879539951840234480e+01
2.455847861694461898e+00,-5.431249753487659149e+00,-3.144626104075388895e+01
-2.038206503789997370e+01,2.359706267335999996e+01,1.016922746452674708e+01
2.216961091046171894e+00,1.275991946628706603e-02,2.081070190316600232e+01
-1.267123815169405354e+01,-9.312723161784951742e+00,-7.790850119568103471e-01
3.036799380693449990e+01,2.655487698551570119e+01,-4.680934972865227905e+01
-3.179659130233488185e+01,1.324201879795067782e+01,4.345907713708300690e+01
-8.953720985369463037e+00,-4.760835453325787725e+00,-6.771443928588728234e+00
-6.005229379677460066e+00,4.694611732923424086e+01,2.073867586386067607e+00
2.042783892236685972e+01,-2.621258381908421420e+00,-3.211829461572960298e+01
-2.035402231751362478e+01,1.442473251654223798e-01,2.094594838054736030e+01
-2.034418157068973798e+01,1.788779596945645878e+01,-6.346860554966554879e+00
-3.054792238574096075e+01,-8.266268268733051983e+00,3.637171665570714474e+00
1.896509213086266143e+01,1.851354646278223326e+00,2.247698075942429696e+01
-2.425167071748732184e+01,-1.220874723771370007e+01,-9.295953872997690937e+00
1.026205711440576351e+01,-1.338825003091313448e+01,2.446326443743229362e+01
-1.193859048739105866e+00,-2.782358039029604768e+01,2.361000659237525312e+01
-1.222607216750648185e+01,2.438809420012097107e+00,2.024796197666908171e+01
2.162195016560363570e+01,-1.957189210341429231e+00,3.002558389293551500e+01
1.612085163428907819e+01,-2.425327303418645286e+01,4.854669476617396562e+00
-3.856970019607357614e+01,-6.659246582982213170e+00,-7.784365269545581612e+00
1.409045308829029963e+01,1.663703091989142901e+00,7.311587488594613937e+00
-2.629208593849578790e+01,3.278174808708953236e+01,9.558846479575429100e+00
4.577936546219668834e+00,3.450266851107135491e+00,-2.471696117834557427e+01
1.278791671999379709e+00,-2.477819900580476897e+01,1.169790309246335447e+01
-5.854682891463295569e+00,-7.715120412473605249e+00,1.523178681334928797e+01
-3.849270204426464392e+00,1.426191025255669942e+01,1.765626900004092903e+01
-2.742146490075253240e+00,-2.228465445847680115e+01,3.618827952216562061e+00
-3.220070639799840251e+01,-2.856018422272360358e+00,-1.860220991080570840e+01
-2.305271177710589470e+01,-2.042617300830571736e+01,-3.405221017562131358e+00
-1.998834112571720212e+01,-2.948552655384765231e+01,1.392152543961535294e+01
3.589248386227512100e+01,-1.005099601790611530e+01,-4.294346973094228304e+01
4.954864666694341224e+00,-3.833338734060128417e+01,5.356561453828952990e-01
-2.377575774063416247e+01,-2.995948192688576484e+01,-8.728100897989800322e-02
9.517208349637344966e+00,5.516527232447894669e+00,2.996494549115356065e+01
-9.800956436797768845e+00,1.080207183224011480e+01,2.812768799796127706e+00
-8.729001576275610574e+00,2.621795447878029961e+01,-1.609284605780698030e+01
5.929892719362882758e+00,3.286592733375678677e+01,2.796801690094210535e+00
6.721581077437189577e+00,-8.087105021066035015e-02,-1.137730618006761496e+01
-3.352431456514080033e+00,-5.407509937205276174e+00,-5.970920941810842919e+01
-3.147408113050838807e+01,8.753557091517052413e+00,1.613663297494680293e+01
5.900484913552971022e+01,1.606274018043238883e+01,-2.485864836158566860e+01
8.119630211256440688e+00,-1.260007004389417951e+01,-2.101901428425706264e+00
3.265022111548785233e+01,1.368960922121130253e+01,-2.971815510663147464e+01
-1.950522511621754518e+01,3.157827338615464186e+01,1.006513432297751720e+01
-1.051419373136062774e+01,-1.777287439810668701e+01,-6.775193646919546175e+00
-1.419396898201477875e+01,-2.075325750494269528e+01,-5.956880147195994901e+00
5.370786593123629160e+01,2.865873325377215153e+01,-1.867365748670983905e+01
-5.664216899380114967e+00,-1.474917265283502976e-01,-1.873636891372369462e+01
-7.213700686660992289e+00,-1.299329946684900072e+01,-2.769872391815562551e+00
-4.737985912963780066e+01,-9.557731253143041172e+00,8.472458758038428073e+00
-1.158221669798286690e+01,3.037617242984137178e+01,1.076613443597239650e+00
-4.015102437344850728e+01,-1.303749773927944133e+01,-1.116212427442026112e+01
1.762832719590016595e+01,3.141220678463907401e+00,2.705018197800488622e+01
-3.612930385366906449e+01,-6.347429122408259516e+00,8.269072496004604034e+00
7.240143759581576965e+00,7.694419748312947505e+00,-2.197810663753096350e+01
-2.716715655986494937e+01,-2.095364744180166738e+01,2.659870568532943480e+01
-1.092401862299311510e+01,2.284761901944825535e+00,-2.189956760586120765e+01
-9.750211449735143532e+00,7.575850580785142618e+00,1.357930236085980980e+01
-1.061389608704948140e+00,-4.696191613649859598e+00,-5.863880126530848713e+01
1.649847019067849985e+01,1.528425022861696370e+01,1.677956831765826706e+01
-1.575746871811154470e+01,4.380485007286224430e+01,-6.053629507952022593e+00
-3.161632374211256291e+01,-1.873834045513769908e+01,-2.698977606918553374e+00
-3.263556422194123030e+01,-4.570363702650150017e+00,2.370351323122897469e+01
7.463106367895350424e+00,-3.906792471759884933e+01,3.308182264856000643e+00
1.044769977749591483e+01,-2.013244130666272724e+01,6.036667861258600887e+00
5.461684809879348457e+00,3.283554644190790839e+01,2.483707025071971941e+00
-4.061553910356381181e+01,-7.433708695273580247e+00,-8.220174312667246852e+00
-1.898096166342214275e+01,2.040936397620790643e+01,9.500520627136641139e+00
-3.037182343718101052e+01,-1.223243320928599864e+01,1.109370678154774836e+01
4.479360082384747699e+00,9.539614606961684729e+00,-1.140735198210688672e+01
-3.791839399878904970e+01,-7.925293112647426419e+00,-5.008252807187509426e+00
2.700211682223099530e+01,5.141902713164697758e+01,-7.567177256546337105e+00
2.090721754623298168e+01,1.067610038964785346e+01,2.456237275287289634e+01
-1.881805807023343391e+01,-6.635766503590477150e+00,2.102648286878346084e+01
-8.221663064730677650e-01,1.013726173138928743e+01,3.528660260865150633e+01
-2.243610303123833205e+01,1.771442000079041890e+01,4.960192357729887647e+00
-1.553634987592158367e+01,4.227967721006886137e+01,-1.283997190060680305e-01
-4.532526599552141100e+00,-7.325802598014215405e+00,-8.843161358629528124e+00
-1.483532528985095489e+01,-3.315498177963767557e+00,-1.126778261934940950e+01
-3.661633670903579052e+00,-2.911238249531144717e+01,-3.364978248975125652e-01
1.318796092419123989e+00,3.868892546583164460e+01,-4.781485884925130847e+01
-5.877876099255743725e+00,-2.025277696034059005e+01,4.095370620448248644e+01
-4.571864098872954685e+01,-1.142809248648049447e+01,7.020576398900690407e+00
-5.619631665817737876e+00,-2.489551614714603645e+01,1.356056603481957801e+01
-1.692098801356754123e+01,2.448410334059097337e+01,-1.311071865385261148e+01
1.682249880055050273e+00,-8.874036224984859444e+00,-1.512397071061857501e+00
1.562352600374791756e+01,5.420474355986030446e+00,-1.035608868515817349e+01
2.626773249769703966e+01,4.607361857580382747e+00,1.193613737022566923e+01
-1.279262991124448767e+01,4.145219207406329787e+01,-4.419373816855835635e+00
2.824933975156476151e+01,-1.152458095604307564e+00,1.185082416627181523e+01
-3.898509046462761063e+01,-1.711894605498854816e+01,-1.210483491841965176e+01
2.747322062413468213e+00,-3.593820897040080009e+00,1.931941130518309180e+01
-3.743818993466578426e+00,-2.151550298720305676e+01,4.200088719380631375e+01
-2.029547672505836431e+01,1.727264025898264777e+01,1.987011540128421316e+01
-3.357915932007627191e+01,-1.828140677448850582e+01,-1.177607796091880132e+01
2.025371950039099289e+01,6.454492331493237423e+00,2.403434454067730641e+01
6.135408170432095076e+00,2.065069480871710716e+00,-9.307566161612452760e+00
-1.076801437101720715e+01,-2.424544166642633058e+01,-2.524406222206789341e+00
-1.691834714244099036e+00,-1.932663964536885004e+01,-6.240038230468645253e+00
-4.530028446932665709e+00,-2.154303623237433030e+01,2.894308471067609290e+01
-3.047494708406325969e+01,6.862513739048241135e+00,3.993421783074405340e+01
4.567455885746671385e+01,7.084131538223079616e+00,-3.445973502909592412e+01
2.684662148368361034e+00,-4.272250184294271058e+00,-1.175311164418132570e+01
3.656150053403449363e+01,-8.161393103681053418e+00,-3.872240552922079360e+01
5.561669778273377496e+00,7.970782306328184852e+00,1.249020976293363105e+01
-8.217811901609351821e+00,-1.013061181569524472e+01,-7.666571784799105949e+00
-8.484073113719384551e+00,-4.127167180442801708e+01,8.521378405162215230e+00
2.207676830980067706e+01,-2.995630544679650242e+01,5.969838126141746137e+00
-4.071055819429984979e+01,-1.853227984548082219e+01,1.279458873201750002e+01
2.144518749402750046e+01,8.551927304592377155e+00,-2.173026555749539313e+01
-1.977261920417465646e+01,1.384307030714014841e-01,2.255801525819002562e-01
-1.231691252995487673e+01,1.627541992346014155e+01,1.984827981421507070e+00
4.676686647874274350e+00,-1.392406198167046227e+01,3.255965791357603933e+01
-1.280447165329339221e+01,-1.665532179429839488e+01,-1.844421658130038466e+01
1.963699759791507127e+00,-7.041838006649520310e+00,-2.981845970771399124e+01
-3.750951710935356687e+01,4.883067016296756435e+01,3.014255039785422419e+00
1.542152054263190664e+01,7.184354982772889642e+00,-1.872369302717991602e+01
-8.916894103849264397e+00,-6.097992866489048147e+00,3.705282660137101658e+01
-4.498146353835326572e+00,9.239505016237330892e+00,-1.628245392711049178e+01
1.376212361882708102e+01,-2.400770897444044927e+00,3.323334206719334105e+01
-4.969355844371503572e+00,-2.709112755146005824e+01,1.173827195252688682e+01
2.653426033829607178e+01,8.769755611304505649e+00,1.629737275589742751e+01
3.590437374614663923e+01,-7.574110381737121145e+00,-9.516783066814838321e+00
-1.306093457371077848e+00,-2.184176003955377254e+01,2.824265561390245338e+01
2.661820295930923663e+01,-6.847129989678149009e+00,-2.803854868974934078e+01
-2.892204509377141974e+01,-6.348525584449788539e+00,-7.342208537382982847e+00
-3.024647053837188793e+01,-2.034163455132994613e+01,-4.363289636934014837e+00
-2.241156992538708081e+01,-2.372543053583705586e+01,-8.883162964308541021e+00
4.153594491044021453e+00,-2.564876337314938937e+01,-3.194098911311778721e+01
2.438717970888829356e+01,-1.797919994653036202e+00,-8.543125565319816817e-01
5.985865958309836365e+00,-3.445667247981871384e+01,2.020939005177929459e+00
-1.490873407789396810e+00,-1.535469178103919141e+01,-1.309227771959992381e+01
2.238365988531064588e+01,-4.341201594428694577e+00,1.793228347047809024e+01
2.433782629944615472e+00,2.198499978393466225e+00,-4.639003745109737231e+00
-1.305905716298426888e+01,1.198548244832013943e+01,-3.405809358161705713e+00
1.561546542916139035e+00,-2.287135240758578103e+00,-2.159386561362731172e+01
2.803588698185572881e+01,2.754570254915741501e+01,-4.858473371183215050e+01
1.045090737271394410e+01,-7.246613850605467810e+00,3.317295311762947563e+01
-1.421668658945043617e+01,-6.312064398969677859e-01,1.014470858256930796e+01
