# X0,X1,X2,X3
1.257681852829202462e+01,-3.038314319994650958e+00,9.089197507493928185e+00,1.014972035155377306e+01
-4.232959626195882663e+01,1.982186194279773161e+01,8.210531963149122703e+00,-1.412056066045701996e+01
9.816202210858225641e+00,-2.673207138725681165e-01,-4.626534729022602654e+00,8.189736830652162070e+00
1.511083231409939032e+01,-1.585633871935786976e+00,-1.949150712889551329e+00,1.718388885495654961e+01
1.114579290512575938e+01,-6.871305961783397365e+00,-1.813727043639597980e+01,-3.003608410063092204e+00
-2.542565186628580420e+01,1.142142173717769360e+01,1.910552206510512363e+01,-3.563472198437072080e-01
7.202731789062765344e+00,-1.181403280490278895e+01,-2.168157981940662182e+01,-6.365831656127131311e+00
1.030026048334331712e+01,-3.369693646807677023e+00,-2.437006131839364897e+01,6.354182860794058918e+00
2.460865612194205454e+01,-3.883981777410633640e+01,-1.439711645875066726e+00,-1.786131132175527370e+01
-1.746961245255787176e+01,4.793610915652290139e+00,1.058081050585932736e+01,1.334310642627110965e+01
-2.321647331565280936e+01,6.610228920529010566e+00,-2.738136395178593219e+01,1.633279000483771615e+00
4.542745387157845016e+01,-8.767110699521946771e+00,-4.131539007598837543e+01,-6.940845075595523994e+00
-2.078703209628155335e+01,1.558060037692457200e+01,9.651219444428297933e+00,-8.767681899382848698e+00
1.039306512451419751e-01,1.928268984679556652e+01,3.394626569128752180e+01,1.321640608035169917e+00
6.071511272718612418e+01,-3.002124648796824946e+00,-2.714952253463601917e+00,-7.437573512213344618e-01
-2.404513128588130400e+01,-1.874865754191385037e+01,2.741125206520772650e+01,-6.210890968071895557e+00
1.215168322441570936e+01,1.163860507012687506e+01,-8.600821488958127148e+00,8.825991592215075343e+00
-2.339833165671334569e+01,-7.425924037205622774e+00,-2.222900031868900683e+01,-6.801061370601845901e+00
-6.446772755392704113e+00,1.190913903049928502e+00,-1.921167092568260770e+01,9.084599096730572754e+00
1.959303012267004718e+01,1.665565830203559372e+01,-2.145180292897304852e+01,1.498147586612257554e+00
-5.078665204828500812e+00,-1.967987575333919281e+01,-7.905619139864641376e-01,2.820232704404470048e-01
5.928376812149986108e+01,-7.944881071144040519e+00,-1.145723017050619852e+00,-3.495428117511591548e+00
-3.476237262464176325e+01,1.962161912393779772e+01,1.362086196606608368e+01,-1.015921640080919630e+01
-2.339439370304847898e+01,-3.485709925470282133e+00,3.461732278081394298e+01,-2.633891998507944532e+00
2.099446197643225887e+01,-5.619948229639268877e-01,2.464284308279911073e+00,-4.291406951060711350e+00
-3.149347448202992794e+01,-6.929294140018245063e-01,-2.876582084082024338e+01,-4.205962970893049047e+00
-9.488316582412320344e+00,1.145763885142470073e+01,2.885479795100895828e+01,9.007468249877131683e+00
6.651492381790240493e+00,-5.137178512550833176e+01,6.272260179931173241e+00,7.253408168961474889e-01
-3.779322099629775611e+00,2.802093742976659385e+01,4.025821044174635688e+01,-6.362049998287029329e-01
8.814381420712964044e+00,-4.606413887628139636e-01,-5.497792753986308512e+00,9.147882820930606229e+00
6.028417696924076097e+01,-2.119114983198378965e+01,-2.396297503404358409e+01,8.727109750759762363e+00
-2.051287044027388262e+01,3.856462537722880057e+00,-2.582571923843364559e+01,1.783356026494916424e+00
1.509303030059477191e+00,8.853888552457952699e+00,1.331252279321291709e+01,1.476892093747989954e+01
-9.863237419138874529e+00,6.535439404501232730e+00,1.350104605086896647e+01,5.583446389865786230e+00
-1.354089658578903332e+01,-3.981622702365458011e+00,-1.953806301508249987e+01,1.422915133685016320e+00
-9.559473624055629060e+00,2.497368567287181662e+01,3.374823558627245035e+01,-9.397722263848700130e-01
5.523271550837813848e+00,-5.126439954451872616e+00,2.398478903670920914e+01,-7.716130938618955604e+00
-1.411478103624122049e+01,7.116813354713233508e+00,4.942126036892067198e+00,1.044339970300932663e+01
2.399531263118356605e+01,1.328089978444432495e-01,-6.290338739006508639e+00,8.679676866577173300e+00
-3.200283170616831541e+01,-6.525084542882745309e-01,-9.246117147180221707e+00,-7.417550136920898929e+00
-2.511238118588173052e+01,4.573787865848366607e+00,-1.980224112337776532e+01,-5.377251683660314585e-01
3.691529139537821180e+01,-1.504718564649506263e+01,6.166708807391000136e+00,-1.369045160928630267e+00
-2.210449012106183986e+01,3.287737725397010280e+01,3.974195931715844843e+00,-1.105641957082528215e+01
-9.476781746694939557e+00,9.789804975489252215e+00,9.383107938498877587e+00,9.627524104435286390e+00
-2.528318681491170672e+00,-5.967298351563645298e+01,-1.017559837725387695e+01,1.814419436562173527e-01
-4.285361877855630830e+00,2.303999445215746178e+01,3.582878703899677220e+01,-3.985765345918912406e-01
5.058621513129416769e+01,-4.184589712310541643e+01,-1.509042699701213230e+01,4.679046260564728499e+00
-5.613461104765211651e+00,-5.331617774704583645e+00,2.045628332377948766e+01,-1.923710092835545993e+01
-2.053703742210223560e+00,-1.052665241821752851e+01,1.406192163805993989e+00,1.225068452898738158e+01
2.200058919776726896e+01,1.962078523988355638e-01,6.395508582650986540e+00,-1.871392186343249264e+01
-1.458767466984109973e+01,2.544972992579820570e+01,-6.927225849640372246e+00,-1.732173117168725085e+01
1.743607969161158522e+01,1.561046333118247098e+01,-1.279077739962873927e+01,6.910436429198353991e+00
-6.758949037446969399e+00,5.034370351072593230e+00,-9.558815832150859393e+00,1.103103536231021309e+01
8.318587168105141316e+00,-7.203329689406903213e+00,8.325074815315282706e+00,-2.489258935703096753e+01
1.168470248112271825e+01,-7.709749733042690067e+00,1.728006062454097957e+01,-1.787854996443576994e+01
-9.356554911976864730e+00,2.282147929025411859e+00,3.536570577528900028e+00,1.377995363180557042e+01
3.612408180495445009e+01,-3.375038953718494383e+01,-4.178907410409557599e+01,-1.314632822883460839e-01
4.083631838225270982e+00,-8.860158459393176145e+00,-2.501226374672128472e+01,-9.777707232052453179e+00
-8.515483588421865591e+00,2.981809163366796867e+01,3.639785806717019057e+01,5.880887500461339457e+00
6.284752907362045171e+00,-3.043890197540738196e+00,-6.325577564600936675e+00,-4.722535095796631666e+00
1.576945261181816171e+01,-1.210083183423537001e+01,1.316297082456443235e+01,-1.947673977162069647e+01
1.323147777890320498e+01,-6.182722971861528194e+00,3.395176959557749452e+00,-2.291955672997223559e+01
-5.421642442815352014e-01,2.224564773682054408e+01,3.520679002540095581e+01,-1.427285810327335724e+01
2.231372830784702543e+01,1.201854090481220183e+01,-1.737588041889610935e+01,8.694321774810774173e+00
-2.165860119575908982e+01,-1.015042617572963124e+01,3.234229327380685248e+01,-2.757752571077770831e+00
4.299916250665121176e+00,1.106905330211588456e+01,-1.655569398896696853e+01,1.156801631255905427e+01
-1.293508901587449422e+01,2.159648553768728263e+01,1.173037514268531289e+01,1.019537666855294411e+01
1.962298196604912803e+01,3.412649942601812536e-01,-1.455321749715613144e+01,-2.062240769886362735e+00
1.733178613089864584e+01,1.585945528780907665e+01,-1.235207592275391875e+01,5.790095770585638846e+00
-4.089520804875143689e+00,1.755020810378956853e+01,-3.376454250847540361e+00,1.410207908260935206e+01
-1.695248113555234326e+01,-4.210415599897759931e-01,-1.364615075012132195e+01,3.875948992038084739e+00
-2.876684263881288217e+01,9.181053848175837473e+00,-4.001010346499827008e+00,-8.931182658421675802e-01
-3.150848493982409071e+00,-6.805302079277688598e+00,4.286781779102700796e+01,1.877988743795019122e+00
6.513796051003466481e+00,-8.496071853400879448e+00,1.193823219792829882e+01,-1.670204906351429130e+01
3.262357640737041464e+01,-3.705552050234786776e+01,-4.099104013056615514e+01,-4.791803077186208570e-01
2.315205523298119417e+01,-1.020707179361761341e+01,-1.047202749496670826e+01,9.480224106637423986e+00
-1.497319119491221073e+01,-1.729571558460977876e+00,3.823659505150853022e+01,-2.472167257215358571e+00
6.153299550050775935e+01,-5.198562017879969410e+00,-1.753812175497461601e+00,-9.491237007543510407e-01
4.739646586426746744e+00,-4.003233386954045514e+00,-5.497855693967163004e-01,-1.796512765435257952e+00
5.501142789093454866e+01,-6.769289253268235385e+00,2.825844426677074361e-01,-4.009595039539627592e+00
2.290485839709250016e+01,1.043225458843313724e+01,-2.031854361397961029e+01,2.328716505754452104e+00
-2.401742606732353735e+01,6.906933899351760608e+00,-2.702361788393387343e+01,1.899122901132080932e+00
-3.183808373674909475e+01,3.391713260668061558e+00,5.643925736381900649e+00,9.401458089594944667e+00
-5.002683207468172633e+00,2.615820825421404550e+01,2.831304615739339070e+01,-1.468029038324404922e+01
-3.312344785014035864e+01,1.424307300120628561e+01,2.110480022426988000e+01,-5.597474108797670489e+00
-2.321917559297689948e+01,-5.876084385109520802e+00,2.498221554814808343e+01,-4.653341225778265811e-01
4.965879587823800989e+01,-4.080935406050330982e+01,-1.721181838141455955e+01,9.047891655484248119e+00
-9.166100380448988005e+00,-3.168135872116004670e+00,-7.932527507922809917e+00,2.878714300144451599e+01
-2.758776156010302927e+01,-3.067040859776118289e+00,2.186214850248971331e+01,-1.753550432252716007e+01
1.177272627891057333e+01,1.515944335501483842e+01,-7.563100372679960159e+00,2.864675721420457677e+00
-2.539171664757613911e+01,-1.614737844401073019e+01,-2.192841300134355365e+01,4.883213712893379466e+00
-1.310173676295845624e+01,-4.640723626466840557e+00,4.373452619048231327e+01,-1.591343351275757989e+00
2.821677610222499766e+01,-2.716428915911375341e+01,1.256291596769618657e-01,-9.377151482181576014e+00
-8.862668011715305383e+00,1.455097577108049656e+01,-1.953691774527246849e+00,1.599643476728018499e+01
2.290989186764560515e+01,1.411648310854858401e+01,-1.682168867619396835e+01,3.268286548666921032e+00
-2.237718738488795367e+01,3.039832146641534116e+00,-3.012786553661200273e+01,-1.562766069208831432e+00
-3.565462612729199776e+01,6.252347278357031080e+00,-1.998250167826809198e+00,4.201549358891558228e+00
2.892812597656271123e+01,1.830587874662359837e+00,-9.054158407581249790e+00,6.926853296571414020e+00
1.144677726068784374e+01,-8.995608743000470753e+00,8.631145679384758296e+00,-2.259060149721769406e+01
-2.524529683281838643e+01,1.939670708857264003e+01,-4.175662353912771074e+00,-7.529785055252461667e+00
-1.897217616373024773e+00,-1.552081460246558109e+01,1.517579866643891506e+01,4.030713434298758280e+00
-7.376241115210387278e+00,-1.619658813294217836e+01,-4.386673907561639218e+00,7.607132943569104633e+00
-1.288105572822545497e+01,9.506335397147051225e+00,-4.834376892565131101e+01,-4.929619389082363412e+00
-1.857103605609554364e+01,2.874649291189410505e+01,1.741427031530916736e+01,-1.540082322999209197e+01
-7.200387506875461696e+00,3.147982530807583856e+01,-4.897587070280326138e+00,-1.196762864483173416e+01
-3.162747787746290129e+01,-2.446345855903855337e+00,-1.317468851974302169e+01,-4.087883886805869338e+00
2.316887369853578704e+01,3.755755405465753594e+00,-2.496650929642313110e-01,-6.943723068216959504e+00
-5.757818935566275442e+00,-7.531074536462503133e-01,4.919979196078590356e+00,1.304484937854053150e+01
1.039569662461350674e+01,-8.907933519834058345e+00,1.113618932743454337e+01,7.786341670252844516e+00
9.627701403877020780e+00,-3.283986377944437152e+00,1.016414216407484972e+01,-2.274925991972355277e+01
-2.115721931426826963e+00,2.093489225860165703e+01,3.807686474772110330e+01,-4.633331994196083770e+00
-1.545901476763421600e+00,3.150061549922878967e+01,3.773422161953950393e+01,3.441233152871661538e+00
-2.680465903202402700e+01,4.023253110652278508e+01,-5.233690250526457532e+00,1.923569874631791876e+01
1.460757989601141338e+00,-9.657380989171334917e+00,-2.386611825085325123e+01,-9.466599882764521467e+00
-5.623485215977011009e+00,3.053085519134169346e+01,-8.322266591377339040e+00,9.817216950147249932e+00
-8.411870313479907324e+00,-2.275290296919355271e+01,-1.784802343668513558e+01,-7.129006461186022214e+00
-1.676495566728402054e+01,-2.989080974522651424e+00,2.010326300393655430e+01,-1.418212718563829711e+01
6.303790362241620926e+00,-1.107047750837664957e+01,-2.179631880572157243e+01,-7.983645037573640302e+00
-1.499350464698993157e+01,7.819873453253124218e+00,-4.208874324247501164e+01,7.440279149470621634e-02
-2.583568873234542096e+01,1.107677491299654982e+00,9.034852906775430625e+00,-1.352767120477317597e+01
-1.493527841749740581e+01,-6.184166146623465643e+00,3.142360042097156381e+01,5.169645729210744278e+00
-1.428718417495008097e+01,1.929866581444262819e+00,-4.523878690672849245e+01,-7.473509714307068563e+00
1.003746553749452763e+00,-1.670909005808092473e+01,6.053575438854227109e+00,2.998782968502670787e+00
-1.454293081858280345e+01,-6.986084485012371559e+00,3.160344613890076815e+01,4.081946207934446846e+00
-1.310371614336234058e+00,-2.184261435957110464e+01,3.552838586288834932e+01,3.853798819166069922e+00
3.322936135720612327e+01,-4.040657785497300125e+01,-4.093190669692341466e+00,-1.798611225241087652e+01
-2.531566793735809995e+01,2.623010686338593800e+01,9.916173663956401541e+00,-2.319726742861386803e+00
-4.957325728856721625e+00,2.039737991295151787e+01,-1.532849891759718863e-01,3.263209224773861994e+00
6.600730214847294164e+00,-1.655687574591285127e+01,-5.656195408570526695e+01,6.181107858731198945e+00
-1.806700677567692814e+00,3.195410432856697014e+01,3.688180136043672519e+01,3.673091502948778064e+00
-7.597688349221257686e-01,1.930109207824607864e+01,4.079185216968581074e+01,-6.895102840317514081e-01
2.072493696675734576e+00,6.206990693986210061e+00,2.284570214614713635e+01,-4.423682497137727765e+00
-1.900397821819157684e+01,3.466244302041565817e+01,6.806416426720979906e+00,-1.633722297398153600e+01
-1.499993972489195038e+01,2.299591031374213301e+01,9.732515670906408900e+00,-1.003162479885482128e+01
5.722164975649747731e+01,-5.357107804206377111e+00,-1.074855520344766013e+01,-3.476695763439276998e+00
-1.420566296756277858e+01,4.415172916632446487e+00,3.502776565886632198e+01,1.026531679779217932e+01
-8.778112503026703095e+00,2.336133050378743548e+01,-6.894778073741916202e+00,2.166200111554987373e+01
-3.501947678336193803e+01,3.435135628643482431e+00,1.229391377802784113e+01,1.312955368457035199e+00
3.066951568421403707e+01,-2.952454111954677529e+01,-8.195506884305696627e-01,1.064369479560972387e+01
1.228712752774966610e+01,-2.115945091217394491e+00,-2.378844294970991591e+00,4.310780210507934029e+00
-1.610461167267707694e+01,-3.891059011899296483e+00,-2.025170594468356455e+01,1.433696368920530428e+00
-7.329672389707770908e-01,2.349690473476060504e+01,3.389264754780131028e+01,-1.578034058235153481e+01
-2.839459971199153543e+01,-1.639538316349478997e+00,-2.783896259125025807e+01,-2.265465077324782861e+00
-4.673425030976378736e+00,1.205428976553782761e+01,-4.111832293596249599e+01,2.615361930274370295e+01
3.258339399559689298e+01,-3.695681588266444351e+01,-3.835920447753558449e+01,-6.056482387823772934e-02
-3.844349573632567996e+01,-4.185362481645089616e+00,-3.615805831441860629e-01,-3.339984135750843297e+00
-5.924300698074193683e+00,1.259335728003944510e+01,2.212237362345975900e+00,8.048345640964107872e+00
2.072905983494394633e+01,3.700495296508010679e+00,-6.587106023834749635e+00,-8.034845305206582466e+00
-2.225020972608648151e+01,-1.443380287372233362e+01,2.244631224582968798e+01,-1.332945482005678883e+01
1.157574670836148734e+01,7.324911589540398893e+00,2.579428429580367066e+01,8.589847580898011259e+00
-2.543347370600713830e+01,1.223914719857114797e+01,2.375821149475897798e+01,-8.741847921540955468e+00
2.551731563276094850e+00,3.359193749184784750e+00,-5.559872181072799791e+00,-1.684327031857558721e-01
-2.835555152541425628e+01,-5.366829421926832211e+00,-2.306739863831046478e+01,-6.313041871050614873e+00
1.034785824829501166e+01,-5.815979607017414565e+00,5.848405766845383269e+00,-1.464885205007510471e+01
-1.599876510332456014e+01,-7.707732835238472191e+00,3.427783185589471771e+01,5.639790565241638909e+00
4.277935341507982159e+00,-2.158403711378891199e+00,-1.331283223202087918e+01,3.750395960377012727e+00
4.462569840170649282e-01,1.341129221632584034e+01,3.247142224618280437e+01,-1.009793541052632015e+01
-3.507253001116730218e+01,3.789621240318310935e+00,1.922243493074055287e+00,3.207007130316779531e+00
5.053835295424843110e+01,-4.177980504596997235e+01,-1.512343779082438466e+01,4.643380252154942767e+00
7.577115731218441397e+00,-1.185586016160478451e+01,9.570476105872662842e+00,-1.726499649989203178e+01
-1.083352318656130464e+01,1.294405052525747779e+00,2.599533285126031146e+01,7.539930912759993831e+00
1.533995108162656074e+01,7.372637383208304307e+00,-1.745589225119552523e+01,-2.161590199204019402e+00
8.213973107773181681e+00,2.933075741777702028e+00,7.725923964185230197e+00,-2.415627263334734920e+01
-3.940505742899725217e+00,2.473214117085741748e+01,3.993860547064076627e+01,4.672761982514734846e+00
1.384975714238752609e+01,-6.686396611127174872e+00,7.129754452951026167e+00,-3.302886767983394378e+01
-2.774705083946009054e+01,1.606364571427392818e+01,2.319686892326878080e+01,-2.677894378012636079e+00
2.284951300099011373e+00,2.216238913843906744e+01,3.585416134163514101e+01,-9.877108429927215383e+00
4.872421658848703885e+01,-1.040962780057244963e+01,1.142185330157514889e+00,-5.805329094122436473e+00
2.146778759250409152e+01,-3.061813894247992884e+00,-4.235421660591658366e+00,2.228937278311008630e+00
-1.468368429622477578e+01,2.850516338492448121e+00,5.314564413747586258e+00,1.031220178981336311e+01
-1.534776654760767123e+01,-6.415479010067671517e+00,2.771959353515662983e+01,6.144210904716334021e+00
2.212042322992751053e+01,1.936263327566073444e+00,-1.760297681838619788e+00,-1.924138196716403404e-01
1.596901014150458309e+01,-2.432267550113835775e+00,-3.499807430166340882e+00,-1.867328360959459133e+01
-2.502110809521598256e+01,5.404488706991372737e+00,1.527184573397838463e+01,3.040973422745242072e+00
1.231646457035166442e+01,-2.360586224506464159e+00,1.136336799004490139e+01,-1.808670142591292063e+01
-5.778804109924468690e+00,-7.479953426125108606e+00,7.593296889046044384e+00,3.214921948121536310e+00
-1.751789072256473645e+01,1.376174781436988503e+01,2.160766387695723978e+01,1.844171011552332473e+01
-3.154861082591172305e+01,2.512394056617067761e+01,4.014048888325348230e+00,-1.528989156092136259e+00
5.523246335485938019e+00,-1.201398829773351196e+01,2.791585387639317517e+00,-1.236971304572085018e+01
3.116726681585457115e+01,-2.177600521873956652e+01,-1.063571367155974379e+01,-3.501209245831910621e+00
-2.208897205457276769e+01,-1.744791296299302985e+01,2.188323289079400880e+01,-1.305957170586476934e+01
5.944394222593119004e-02,-1.306489625390026710e+01,-2.687349561128403508e+00,7.238669135697775481e+00
7.230074242146041108e+00,-1.966946817368701250e+00,1.011188057942411511e+01,8.280918655528862971e+00
-3.596293778263074614e+00,3.172497067259664849e+00,8.091730424644218544e+00,1.787353507915925022e+01
4.334230703952194119e+00,-5.613105762144677158e+00,1.099089387580264265e+01,-1.597671706885075871e+01
-1.088577650503507321e+01,-8.652081597048111306e+00,5.250638559913610059e+00,1.493097938227838206e+01
-2.680018683245765487e+01,4.260390376455035266e+00,-1.721931329685986967e+01,1.290182941734044908e+00
4.590649280151334466e+01,8.799430896997523233e-01,-4.152464022363031404e+01,-1.019304214191434887e+01
-1.877842371455670900e+01,2.840436868817267424e+01,-2.147502594629117301e+00,-9.649578619848552918e+00
-2.966041260368870525e+01,9.027834203350268538e+00,1.828205532322561311e+01,3.377652045701873273e+00
-3.300425926527980058e-01,-8.279738306063437747e+00,3.979122205928938882e+01,1.860758840769850320e+00
-3.331634396219730121e+01,2.570236874660427162e+00,-1.175906089545065569e+01,-8.148557963217747613e+00
1.919058166282634659e+01,1.702900760115189627e+01,-2.245855742361849039e+01,1.918971622167340962e+00
9.173107087422325279e+00,-1.561806709325278142e+01,-5.851241355297623414e+01,5.522903143543984150e+00
3.165240520498839771e+01,-1.779443641276778720e+01,-3.754532896785783169e+00,-8.280377324586412513e+00
1.633608818102922910e+01,-1.227122436906229197e+01,4.453230285744664840e+00,-1.856023163796881192e+01
2.666871940617818382e+01,8.776395004011758871e+00,-8.564484766022390616e+00,-4.184458792883796185e+00
6.056982658871852010e+01,-1.647628454632809891e+01,-2.585383819374630932e+01,9.013828372764368879e+00
-1.354125897512083476e+01,2.053914050521419554e+01,1.788920372969723260e+01,-7.977368868912845912e+00
-3.155538270197785877e+00,2.579321596205499745e+01,3.607508158212856841e+01,-9.602348115934550066e+00
6.030473916739571116e+00,1.615020491497894284e+01,-1.582259859235809074e+01,6.411606836601219328e+00
-1.712107202798527128e+00,2.160399229126793585e+01,4.104269897682815582e+00,1.525345028820809645e+01
-2.665160362652523673e+01,-3.003400363157508579e+00,-1.841249999492082168e+01,-2.288549916778690907e+00
7.923329712869588093e+00,-2.088264659380630661e+01,1.356735524310649765e+01,-1.022327913715554537e+01
-6.192826605605667112e+00,-8.096611293381549501e+00,4.940267381668527413e+00,1.069049062443285258e+01
6.589887318501115310e+00,-2.601732800889766661e+00,3.900845979696868682e+01,9.087824635674454754e+00
-2.280842371286509740e-01,-5.136546329209908279e+00,4.565410689079178463e-01,9.003457852260394745e+00
-2.711779326886215813e+01,-4.153139813787900536e+00,2.052452999645827703e+01,-1.659081310438064705e+01
-2.121534498894873622e+01,1.513007409223748034e+01,8.682927936800254543e+00,8.722279515405072237e-02
-1.228250356335271398e+01,-5.605367961295869783e+00,2.956762082645917644e+01,-1.164819090540386526e+01
-3.534117292691716727e+01,5.783651045102784494e+00,1.388815444203642535e+01,-4.731589717990249078e+00
-2.157833468166911217e+01,-1.035194937482895128e+01,2.057701398099525747e+01,2.125586747605094029e+00
2.184340774688244480e+01,-2.030656528452503196e+01,-1.324032784996330392e+01,6.355679169777286752e+00
-9.102381065893561995e+00,-1.995283356371736261e+01,1.137093977584172855e+01,1.340470494792181988e+01
2.750302331923424504e+01,-3.802610742901124041e+01,-4.097961560953758209e+01,-1.053077095352146442e+00
1.551267441007187209e+01,-2.343274968182174689e+01,-1.149240399135875812e+01,-7.857627090998905217e+00
-3.122444274794281327e+01,2.019478417354844169e+01,-2.405217733552361015e+00,-5.327373669498617126e+00
1.578936139214953371e+01,-8.678110783800319084e+00,-4.842325021088086601e+00,-4.091340990914101305e-01
-2.765929577163646513e+01,3.019274439919383823e-01,3.654705057881320585e+01,-1.030774919021703484e+00
-4.943585328229498366e+00,1.834972348794315167e+01,3.001353838391400242e+00,1.428067152849181376e+01
-1.336625999078341920e+01,-6.005016488160183741e+00,2.940723867367070810e+01,-5.618119947118883850e+00
-6.369334073703531551e+00,-9.950859847752505871e+00,8.373060677540104635e+00,5.678016182939654932e+00
6.057053019610506794e+01,-1.919338772777421198e+01,-2.449498751409081621e+01,7.163938137951681995e+00
-3.090614639451391454e+01,-2.188271906112821075e+00,-1.796722664579866091e+01,-1.820679601595839259e+01
-1.250577218122004020e+01,-7.967982521707533294e+00,1.627795214958775105e+01,1.406268993731876726e+01
3.247254134597876885e+01,-2.377031369447492182e+01,-1.239544750131797635e+01,-2.276797151348705128e+01
-3.352085129152766019e+00,-9.069331096643303169e+00,-8.206513205751756246e+00,1.008590476601930597e+01
1.941758260006315595e+01,1.459620892158082661e+00,-1.892245941136710408e-01,1.476429455107080235e+00
1.872511399421936673e+00,1.462220485514952628e+01,3.124422207887437963e+00,1.061266183796553086e+01
-1.979014175316100577e+01,8.353283037435318192e+00,1.057440756565322815e+01,-8.997454519922991167e+00
-3.294551104658155793e+01,-1.282067368501873750e+00,-2.942540137548893142e+01,-4.537430664235268196e+00
-7.816072896934799452e+00,3.282885021046161711e+01,-7.499530711749616607e+00,1.034446486431155243e+01
-1.091940894481128588e+01,4.021455219810659898e+00,-1.635818719503824781e+01,-1.994884402476726493e+00
2.391031315728986684e+01,1.980281782752212782e+00,8.192233820776714026e+00,-2.299384236702059603e+00
-1.486243565920173992e+01,1.206515176740503925e+01,7.393570193016996583e+00,5.992177430335740240e+00
2.879909170812220154e+01,-2.973778059548168429e+01,-2.319086095421830862e+00,-9.448399285581501772e+00
-3.084490122372277554e+01,2.374721375807875390e+01,1.537782821644189468e+01,-1.615907191884553384e+01
-2.378934559784326197e+01,-3.474011203440600326e+00,1.893980505281671967e+01,-1.339515818663569036e+01
4.446048333954725429e+00,-2.896227042405463692e+00,3.591474021995358612e+01,7.458809787404084624e+00
-1.886399247593833906e+01,1.161174418079407467e+01,1.259966849521395282e+01,-9.981588252640998249e+00
5.366909422030952470e+01,-2.459962109345826065e+01,-1.471372764766393892e+01,5.282403954587318040e-01
-8.877869171629432898e+00,1.069548763276229941e+01,2.831417532969775763e+01,8.529816063478497412e+00
6.079306249957663510e+01,-6.799651369281499491e+00,6.702279924809140255e+00,-4.188674667835081245e+00
5.917637369250079615e+01,-2.111297311101223428e+01,-2.308069294618434952e+01,1.441521345426068379e+01
-9.733556550365151105e-01,2.033297023324729125e+01,1.553578936703265789e+01,7.777938074094386423e+00
-1.900921714947999774e+01,3.639539102622441646e+01,6.458644498259922706e+00,-1.731064043478529157e+01
-1.635776701728856253e+00,3.195720679438953127e+01,3.792005043974835132e+01,3.274570567552967493e+00
-1.480267182843059004e+01,2.603380890111355228e+01,4.847523830756276020e+00,-2.047900313070428968e+00
-2.346215253934260048e+01,-2.512056642625424274e+01,-4.233844208221505312e+00,6.667035857945147193e+00
-2.236042371953062435e+00,2.185768737271438411e+01,3.891409976139157578e+01,-6.152836720936465831e+00
1.092619821000615055e+01,7.418670322202136624e+00,8.407583704669900015e+00,1.266235375731993429e+01
-2.612139318346153871e+00,2.662522475273718658e+00,-6.790232249108601792e+00,1.042604809174077118e+01
4.493698394266586149e+01,1.967869307597965411e+00,-4.316518819098973836e+01,-9.771993294581896805e+00
-2.879914347102842243e+01,2.195102407834474079e+01,3.110361695028253326e+00,3.855600728097600127e-01
-2.355440924201262831e+00,-8.092461722815832204e+00,1.474918439882767451e+01,-5.328287728415054048e+00
3.805176768673636190e+01,-1.597102455807577925e+01,-4.034698935227606142e+00,-9.515110613191756883e+00
-3.890079806570077015e+00,2.192769260593596314e+01,3.461711348506930364e+01,-1.464880097445905704e+01
2.337380246556607588e+01,-3.677246692479425150e+01,-1.913904348686906287e+00,-1.783141350393428581e+01
-1.772561656103256666e+01,3.212524175786938230e+01,-1.296607423956323224e+00,-9.049277812950187183e+00
-1.740240033712980861e+01,-1.762841305375608014e+00,1.190196970871093107e+01,1.664314143871938612e+01
1.585513272837129861e+01,1.717343061417577843e+01,-1.165497166991309719e+01,2.971902247160947752e+00
-1.253167504978542013e+01,-9.496968762920301899e+00,2.316947392348457591e+00,-3.825957767033890455e+00
-3.270930701711444755e+01,4.146652873012251916e+01,-1.581763216188013743e+00,1.660885571585272658e+01
-6.914784281663760801e+00,-1.666215847909820358e+00,8.739966070918885777e+00,1.202326048433789651e+01
5.987210159840490320e+01,-3.536136333136592480e+00,9.512936595962656616e-02,-2.283175718231400975e+00
1.028232450645027996e+01,7.172063232746371808e-01,-7.190102170957285210e+00,4.015142967946175645e+00
-2.164247834231786882e+01,-1.529673420935378658e+01,3.893932466076746124e+01,-4.541791573795448539e-02
-2.723907828003758524e+01,-1.588496434565118687e+00,2.111181846444546650e+01,-1.763785043222984683e+01
-5.677562206866782368e+00,3.615136360100199120e+00,-3.744627411242296233e+01,1.963420296192481729e+01
7.046484548986009955e+00,1.439808968365269948e+01,-7.285089439106241294e+00,9.607656322729727805e+00
-3.252798468406694354e+01,2.013460305886341839e+00,-3.858382819490773841e+01,2.888132488452300706e+01
-1.785785863118228889e+01,-6.514946207716461046e-01,1.138085146418964655e+01,1.643285894332158037e+01
9.778493526491848442e+00,-2.953532157194453944e+00,3.959152184161703758e+01,4.001117059656241537e+00
9.937724699381369931e+00,-3.950530154322366094e+00,1.055610314726190424e+01,-2.195340177984525099e+01
-1.122549918885036302e+00,1.857542400535702853e+01,3.619206407305144069e+01,-4.795456515092849870e+00
6.181783639179410983e+01,-3.028464839650497353e+01,-1.964770730666286980e+01,3.289125349608025495e+00
-9.395577484725306405e+00,-2.240176690740264931e+01,-1.534629545799042560e+01,-7.085876845513801037e+00
-1.432107318655506667e+01,1.057462606973718700e+01,-4.399282163317424477e+01,2.751006511172860325e+00
1.575969020404663690e+00,-1.238396469144174716e+01,-2.145464376710149779e+00,5.317181792549909858e+00
